1,1, C++,7.414 ,6.800 ,0.402 ,97.15
1,1, Julia,3.078 ,2.256 ,1.414 ,119.24
1,2, C++,7.420 ,6.785 ,0.432 ,97.26
1,2, Julia,2.994 ,2.321 ,1.323 ,121.69
1,3, C++,7.262 ,6.600 ,0.454 ,97.13
1,3, Julia,3.089 ,2.273 ,1.457 ,120.73
1,4, C++,7.434 ,6.767 ,0.454 ,97.13
1,4, Julia,3.108 ,2.291 ,1.411 ,119.15
1,5, C++,7.402 ,6.755 ,0.454 ,97.39
1,5, Julia,3.023 ,2.354 ,1.319 ,121.52
1,6, C++,7.387 ,6.777 ,0.425 ,97.50
1,6, Julia,2.992 ,2.289 ,1.353 ,121.71
1,7, C++,7.421 ,6.764 ,0.461 ,97.35
1,7, Julia,3.110 ,2.421 ,1.323 ,120.36
1,8, C++,7.282 ,6.656 ,0.415 ,97.10
1,8, Julia,2.982 ,2.233 ,1.380 ,121.14
1,9, C++,7.225 ,6.591 ,0.409 ,96.89
1,9, Julia,3.010 ,2.248 ,1.374 ,120.36
1,10, C++,7.425 ,6.800 ,0.411 ,97.11
1,10, Julia,3.051 ,2.394 ,1.291 ,120.80
1,11, C++,7.422 ,6.715 ,0.460 ,96.65
1,11, Julia,2.982 ,2.276 ,1.341 ,121.31
1,12, C++,7.441 ,6.793 ,0.435 ,97.12
1,12, Julia,3.077 ,2.329 ,1.363 ,119.98
1,13, C++,7.429 ,6.771 ,0.458 ,97.30
1,13, Julia,3.005 ,2.192 ,1.407 ,119.74
1,14, C++,7.421 ,6.769 ,0.440 ,97.13
1,14, Julia,2.962 ,2.350 ,1.285 ,122.71
1,15, C++,7.329 ,6.679 ,0.442 ,97.16
1,15, Julia,2.957 ,2.173 ,1.427 ,121.72
1,16, C++,7.293 ,6.686 ,0.398 ,97.13
1,16, Julia,3.058 ,2.271 ,1.414 ,120.52
1,17, C++,7.437 ,6.765 ,0.482 ,97.45
1,17, Julia,3.094 ,2.395 ,1.333 ,120.50
1,18, C++,7.473 ,6.823 ,0.406 ,96.74
1,18, Julia,3.025 ,2.365 ,1.288 ,120.75
1,19, C++,7.410 ,6.720 ,0.469 ,97.01
1,19, Julia,3.057 ,2.345 ,1.344 ,120.67
1,20, C++,7.305 ,6.667 ,0.412 ,96.90
1,20, Julia,3.034 ,2.309 ,1.332 ,120.03
2,1, C++,6.001 ,10.986 ,0.604 ,193.17
2,1, Julia,2.978 ,4.568 ,2.051 ,222.27
2,2, C++,6.114 ,10.968 ,0.676 ,190.43
2,2, Julia,3.008 ,4.791 ,1.910 ,222.78
2,3, C++,6.133 ,11.010 ,0.764 ,191.98
2,3, Julia,2.970 ,4.645 ,1.965 ,222.58
2,4, C++,6.277 ,11.233 ,0.737 ,190.69
2,4, Julia,3.058 ,4.796 ,1.969 ,221.25
2,5, C++,6.049 ,10.941 ,0.642 ,191.51
2,5, Julia,2.982 ,4.704 ,1.945 ,222.95
2,6, C++,6.077 ,10.915 ,0.716 ,191.43
2,6, Julia,2.965 ,4.676 ,1.922 ,222.57
2,7, C++,6.169 ,11.121 ,0.698 ,191.59
2,7, Julia,3.045 ,4.715 ,2.020 ,221.13
2,8, C++,6.037 ,10.915 ,0.623 ,191.14
2,8, Julia,2.946 ,4.708 ,1.915 ,224.81
2,9, C++,6.137 ,11.010 ,0.674 ,190.39
2,9, Julia,3.005 ,4.689 ,1.947 ,220.78
2,10, C++,6.069 ,10.909 ,0.732 ,191.81
2,10, Julia,3.065 ,4.875 ,1.885 ,220.52
2,11, C++,6.134 ,10.891 ,0.765 ,190.04
2,11, Julia,2.993 ,4.742 ,1.878 ,221.18
2,12, C++,6.009 ,10.700 ,0.751 ,190.60
2,12, Julia,2.982 ,4.682 ,1.966 ,222.95
2,13, C++,6.113 ,10.982 ,0.647 ,190.27
2,13, Julia,2.953 ,4.667 ,1.895 ,222.23
2,14, C++,6.042 ,10.946 ,0.664 ,192.17
2,14, Julia,2.922 ,4.671 ,1.909 ,225.21
2,15, C++,6.002 ,10.808 ,0.660 ,191.06
2,15, Julia,3.017 ,4.739 ,1.919 ,220.67
2,16, C++,6.097 ,10.905 ,0.697 ,190.31
2,16, Julia,3.022 ,4.649 ,2.027 ,220.94
2,17, C++,6.041 ,10.816 ,0.702 ,190.69
2,17, Julia,2.970 ,4.667 ,2.013 ,224.92
2,18, C++,6.161 ,11.083 ,0.705 ,191.37
2,18, Julia,3.005 ,4.690 ,1.988 ,222.23
2,19, C++,6.034 ,10.889 ,0.699 ,192.07
2,19, Julia,2.954 ,4.680 ,1.920 ,223.43
2,20, C++,6.001 ,10.793 ,0.734 ,192.11
2,20, Julia,2.986 ,4.654 ,2.026 ,223.68
3,1, C++,5.753 ,15.354 ,0.929 ,283.04
3,1, Julia,2.942 ,6.797 ,2.231 ,306.89
3,2, C++,5.815 ,15.463 ,0.977 ,282.75
3,2, Julia,3.033 ,7.248 ,2.196 ,311.37
3,3, C++,5.705 ,15.330 ,0.935 ,285.14
3,3, Julia,3.014 ,6.875 ,2.204 ,301.25
3,4, C++,5.745 ,15.407 ,0.944 ,284.67
3,4, Julia,3.205 ,7.374 ,2.201 ,298.73
3,5, C++,5.710 ,15.242 ,0.887 ,282.51
3,5, Julia,2.961 ,6.926 ,2.186 ,307.78
3,6, C++,5.690 ,15.335 ,0.889 ,285.12
3,6, Julia,3.001 ,6.888 ,2.176 ,302.09
3,7, C++,5.718 ,15.339 ,0.876 ,283.64
3,7, Julia,2.993 ,6.827 ,2.238 ,302.83
3,8, C++,5.709 ,15.184 ,1.008 ,283.61
3,8, Julia,2.985 ,7.037 ,2.243 ,310.87
3,9, C++,5.706 ,15.278 ,0.963 ,284.67
3,9, Julia,2.909 ,6.754 ,2.169 ,306.71
3,10, C++,5.689 ,15.190 ,1.014 ,284.87
3,10, Julia,2.956 ,6.904 ,2.154 ,306.36
3,11, C++,5.674 ,15.188 ,0.976 ,284.88
3,11, Julia,2.956 ,6.922 ,2.149 ,306.82
3,12, C++,5.746 ,15.330 ,0.902 ,282.48
3,12, Julia,2.969 ,6.962 ,2.114 ,305.66
3,13, C++,5.725 ,15.304 ,0.903 ,283.13
3,13, Julia,3.014 ,6.916 ,2.227 ,303.40
3,14, C++,5.737 ,15.385 ,0.860 ,283.16
3,14, Julia,2.958 ,7.005 ,2.188 ,310.82
3,15, C++,7.044 ,19.221 ,0.964 ,286.54
3,15, Julia,2.970 ,6.875 ,2.134 ,303.33
3,16, C++,5.709 ,15.367 ,0.878 ,284.59
3,16, Julia,3.029 ,7.100 ,2.287 ,309.85
3,17, C++,5.693 ,15.307 ,0.924 ,285.10
3,17, Julia,3.005 ,6.894 ,2.213 ,303.04
3,18, C++,5.701 ,15.257 ,0.951 ,284.30
3,18, Julia,2.974 ,7.008 ,2.071 ,305.31
3,19, C++,5.769 ,15.413 ,0.971 ,284.00
3,19, Julia,2.957 ,6.799 ,2.344 ,309.14
3,20, C++,5.689 ,15.297 ,0.909 ,284.90
3,20, Julia,3.046 ,7.032 ,2.190 ,302.80
4,1, C++,5.565 ,19.768 ,1.099 ,374.95
4,1, Julia,3.170 ,9.898 ,2.666 ,396.34
4,2, C++,5.517 ,19.533 ,1.168 ,375.23
4,2, Julia,3.065 ,9.549 ,2.317 ,387.12
4,3, C++,5.536 ,19.717 ,1.140 ,376.75
4,3, Julia,3.042 ,9.481 ,2.273 ,386.38
4,4, C++,5.579 ,19.835 ,1.213 ,377.25
4,4, Julia,3.165 ,9.802 ,2.491 ,388.39
4,5, C++,5.652 ,20.047 ,1.226 ,376.38
4,5, Julia,3.141 ,9.636 ,2.296 ,379.88
